node_id,x_coord,y_coord,name
802,313708.72405,5813790.99,
803,313610.5691,5813821.622,
804,318278.9706,5817508.08,
805,317286.0612,5815325.063,
806,317104.1337,5815548.09,
807,317537.6112,5815003.104,
808,317069.0612,5815740.063,
809,318110.0614,5815635.065,
810,319522.84975,5813667.861500001,
811,319410.7008,5813781.039,
812,319634.9987,5813554.684,
813,319352.0612,5813533.063,
814,319444.9037,5813402.4690000005,
815,319267.7457,5813608.965,
816,319537.7462,5813271.875,
817,320074.8436,5811281.216,
818,319852.222,5811335.794,
819,320209.0612,5811256.063,
820,320337.0612,5811258.063,
821,320558.0612,5811415.063,
822,320524.921,5811409.232,
823,320817.0612,5811384.063,
824,320724.0612,5811364.063,
825,320837.0612,5811462.063,
826,320887.0612,5811562.063,
827,320752.0612,5811452.063,
828,319342.033,5811580.555,
829,319245.2404,5811586.947,
830,319408.3253,5811588.517,
831,314173.0953,5815255.225,
832,314637.52675,5814542.021500001,
833,314836.9685,5814681.109,
834,314438.085,5814402.934,
835,323337.8904,5814837.49,
836,322738.7518,5811776.471,
837,319440.7885,5811848.991,
838,319109.9616,5812730.745,
839,320227.0524,5812151.066,
840,320185.5476,5812261.5625,
841,320446.6456,5812240.421,
842,320279.8664,5811935.2905,
843,320202.9936,5811575.955,
844,319949.8066,5810953.061,
845,319998.0685,5810829.092,
846,319542.0729,5811063.073,
847,319211.0172,5810783.028,
848,318414.1542,5810246.147,
849,318333.8308,5810205.068,
850,319448.0884,5811181.07,
851,319779.2,5810767.063,
852,319299.5912,5810671.486,
853,318227.0612,5810461.063,
854,318598.0612,5810050.063,
855,322292.2925,5815297.622,
856,316556.0804,5814142.233,
857,313385.168,5813668.911,
858,316544.0667,5813491.119,
859,313270.0556,5811432.045,
860,314747.2805,5811446.838,
861,313531.0498,5811586.9,
862,314800.0477,5811872.031,
863,314775.2901,5811260.5365,
864,313126.6661,5811471.962,
865,318504.0612,5816522.063,
866,318613.0612,5816068.063,
867,318669.0612,5815900.063,
868,318590.0612,5816063.063,
869,318574.0612,5815934.063,
870,318533.0612,5816289.063,
871,318536.0303,5816372.808,
872,318549.0612,5816145.063,
873,318564.0612,5815974.063,
874,318571.0612,5816088.063,
875,318730.0612,5816340.063,
876,318769.0612,5816415.063,
877,318721.0612,5816277.063,
878,318800.7642,5816657.415,
879,318758.0612,5816019.063,
880,318673.0612,5815768.063,
881,318280.0612,5814695.063,
882,318261.1882,5814850.122,
883,318298.0612,5814701.063,
884,318344.9362,5814510.059,
885,318319.0612,5814057.063,
886,318329.0612,5813944.063,
887,318345.0612,5814253.063,
888,318385.0612,5813834.063,
889,318427.0612,5813808.063,
890,318334.0612,5814232.063,
891,318292.0612,5814102.063,
892,318276.0612,5814106.063,
893,318321.0612,5814245.063,
894,318824.0612,5817848.063,
895,323759.9595,5817895.055,
896,323416.0669,5817935.108,
897,315498.2976,5817578.402,
898,323246.0612,5810879.063,
899,323718.0718,5817597.062,
900,324115.657,5817849.342,
901,324296.0612,5817824.063,
902,318864.0612,5817481.063,
903,314270.8492,5817694.3995,
904,313864.7661,5817704.967,
905,314676.9323,5817683.832,
906,324849.0612,5817456.063,
907,320227.0612,5817600.063,
908,313467.7756,5817647.485,
909,313810.4519,5817283.075,
910,318331.9674,5817282.113,
911,314645.0612,5817122.063,
912,326646.0612,5817540.063,
913,326126.0612,5817248.063,
914,323686.4667,5817367.742,
915,315843.0612,5817140.063,
916,315997.5924,5817511.282,
917,315406.7826,5814286.324,
918,314197.2008,5812779.211,
919,314950.9723,5813112.072,
920,320157.0602,5816987.056,
921,326677.349,5815329.926,
922,324552.7521,5811146.6,
923,326259.9952,5811865.071,
924,327115.0485,5812288.065,
925,321848.7501,5810426.655,
926,321716.27,5810386.641,
927,321882.3026,5810345.341,
928,326828.0819,5809945.061,
929,323277.9752,5810147.423,
930,323956.7551,5810052.516,
931,322917.9503,5808802.285,
932,320162.2418,5814240.459,
933,319894.04,5813022.053,
934,319845.1392,5812506.887,
935,319932.1004,5812288.864,
936,323466.4613,5815908.868,
937,318205.416,5814446.764,
938,315387.1973,5814235.804,
939,313951.0527,5810969.0,
940,313878.1949,5810364.044,
941,313795.2705,5809519.429,
942,313855.2883,5809339.298,
943,317835.0601,5814965.054,
944,317112.0454,5817025.065,
945,318334.0659,5814904.104,
946,318632.9277,5815759.981,
947,318528.0646,5815588.091,
948,322426.0591,5812673.08,
949,322850.8217,5812623.172,
950,323111.3012,5812772.612,
951,323387.0585,5813239.037,
952,323238.9025,5813921.703,
953,323301.9253,5814494.729,
954,323512.9839,5814474.288,
955,323280.0177,5816624.088,
956,323094.1919,5816339.097,
957,323292.623,5817132.593,
958,323669.0715,5816578.131,
959,324766.0499,5816804.065,
960,324419.0605,5816479.058,
961,325264.0747,5816876.219,
962,326642.9187,5817002.42,
963,320183.1488,5814481.058,
964,320210.0577,5814439.031,
965,320120.6909,5814286.498,
966,321748.3346,5810616.732,
967,322155.3431,5809473.369,
968,320924.0294,5811010.024,
969,318411.0706,5814416.134,
970,318805.8197,5814369.89,
971,318783.2564,5814146.804,
972,319824.1445,5814573.15,
973,320448.955,5811830.164,
974,320684.6183,5811778.716,
975,320525.0309,5811840.392,
976,322350.0612,5816137.724,
977,322457.9596,5816317.112,
978,322184.0612,5815894.063,
979,321875.3737,5816105.929,
980,321912.0121,5816377.085,
981,321834.0612,5815772.063,
982,321738.0924,5814972.945,
983,321763.1287,5815215.918,
984,321703.0316,5814671.862,
985,326646.0612,5817540.063,
986,321537.0612,5817451.063,
987,321309.0612,5817171.063,
988,324820.226,5817244.929,
989,318209.0612,5813822.063,
990,318166.0612,5813822.063,
991,321991.8061,5817086.976,
992,321285.996,5816844.114,
993,318228.3191,5817291.574,
994,318235.0612,5817326.063,
995,318081.2001,5813634.908,
996,318090.0612,5813731.063,
997,318156.0612,5813532.063,
998,318231.0612,5813436.063,
999,326644.48994999996,5817271.2415,
1000,316037.0877,5816893.084,
1001,323214.0612,5817043.063,
1002,319030.0612,5817027.063,
1003,318296.0612,5817127.063,
1004,318328.4252,5816998.144,
1005,321953.2752,5816772.036,
1006,322825.7472,5816878.268,
1007,318338.0612,5813374.063,
1008,323042.0612,5816860.063,
1009,318852.0612,5817048.063,
1010,318810.5507,5816744.82,
1011,313095.0612,5816787.063,
1012,317101.0612,5816922.063,
1013,318156.0612,5813252.063,
1014,318154.5921,5812903.023,
1015,318144.0612,5813247.063,
1016,318099.4638,5813523.644,
1017,326345.0612,5816876.063,
1018,320365.6898,5816850.115,
1019,320737.6862,5816917.144,
1020,317093.1628,5816861.549,
1021,322701.7396,5816688.24,
1022,320327.8903,5816445.203,
1023,321619.6356,5816808.075,
1024,321244.2216,5816455.814,
1025,324753.0612,5816699.063,
1026,313095.0612,5816787.063,
1027,322627.0612,5816695.063,
1028,326339.2521,5816611.338,
1029,324722.1898,5816439.148,
1030,322838.5491,5816669.146,
1031,322832.0612,5816531.063,
1032,315771.2289,5816238.259,
1033,326145.2239,5816561.332,
1034,323529.6902,5816231.118,
1035,323069.0612,5816456.063,
1036,318585.0612,5816176.063,
1037,318588.0612,5816356.063,
1038,314286.49820000003,5816311.1675,
1039,313670.9914,5816159.155,
1040,321509.9354,5816423.966,
1041,321230.0612,5816360.063,
1042,320304.0166,5816109.259,
1043,324946.52115000004,5816374.8005,
1044,321460.0612,5815989.063,
1045,325143.1415,5816316.62,
1046,323196.2604,5816137.7495,
1047,322764.0612,5816280.063,
1048,314270.9352,5816079.272,
1049,322839.0612,5816205.063,
1050,312902.6549,5816225.712,
1051,318063.0612,5816297.063,
1052,318344.0612,5816135.063,
1053,323428.4958,5816091.5,
1054,323805.8737,5816060.489,
1055,323325.0612,5810847.063,
1056,323517.0665,5810791.117,
1057,323091.7482,5815741.495,
1058,313671.1334,5816138.957,
1059,313635.9987,5815856.966,
1060,318397.0612,5816108.063,
1061,318795.0612,5815761.063,
1062,323298.3289,5815936.402,
1063,314261.3025,5815985.406,
1064,319746.0612,5815955.063,
1065,321426.0612,5815678.063,
1066,323193.445,5815799.616,
1067,322141.0612,5815729.063,
1068,324343.9308,5815116.378,
1069,324982.0612,5815449.063,
1070,320280.0612,5815785.063,
1071,321816.0612,5815634.063,
1072,318698.9464,5815663.828,
1073,318524.2968,5815932.615,
1074,322924.9854,5815641.47,
1075,322081.0722,5815197.08,
1076,321379.0392,5815261.999,
1077,314217.19889999996,5815620.3155000005,
1078,322895.50995,5815376.2765,
1079,322781.1722,5815559.12,
1080,321196.0612,5816002.063,
1081,327093.9702,5815632.934,
1082,318258.7303,5815615.889,
1083,321783.0612,5815372.063,
1084,318346.7511,5815606.474,
1085,318210.0612,5815296.063,
1086,318465.305,5815594.52,
1087,318449.0612,5815562.063,
1088,326873.6786,5815611.9,
1089,326916.4746,5815572.916,
1090,326366.0612,5815574.063,
1091,326395.0612,5815499.063,
1092,326521.0705,5815438.529,
1093,313852.0612,5815412.063,
1094,325685.1352,5815530.935,
1095,325897.1712,5815515.749,
1096,325376.0139,5815501.19,
1097,322634.0613,5815482.254,
1098,322463.17689999996,5815389.938,
1099,318345.3562,5814313.89,
1100,318272.6651,5815044.323,
1101,318278.9309,5814858.967,
1102,326376.0612,5815453.063,
1103,326545.3858,5815420.314,
1104,322866.0345,5815111.083,
1105,318324.1863,5814503.05,
1106,326648.9674,5815123.144,
1107,322111.3636,5815197.26,
1108,321070.0612,5814877.063,
1109,321162.0612,5815703.063,
1110,321553.0612,5815240.063,
1111,321347.0612,5814993.063,
1112,314605.3729,5815101.237,
1113,314526.3394,5815124.313,
1114,321832.0612,5815225.063,
1115,322049.0612,5814906.063,
1116,320798.1816,5814774.842,
1117,314681.65395,5814902.711,
1118,319614.0234,5814778.021,
1119,322835.01,5814830.3725,
1120,320211.0612,5814840.063,
1121,314820.0612,5815026.063,
1122,319403.0612,5814977.063,
1123,323368.5285,5815107.625,
1124,327300.0612,5814992.063,
1125,323385.0612,5815065.063,
1126,321324.0612,5814806.063,
1127,315143.5831,5814913.742,
1128,317782.0612,5814971.063,
1129,317451.4362,5814934.54,
1130,318171.1761,5814926.147,
1131,323362.1291,5814928.828,
1132,323341.4926,5814905.186,
1133,323348.1474,5814931.73,
1134,318193.0924,5815132.507,
1135,315479.6119,5814871.435,
1136,318588.9987,5814810.442,
1137,321057.0275,5814748.031,
1138,315467.33655,5814726.249,
1139,321314.0545,5814715.101,
1140,322803.9855,5814549.662,
1141,319614.0234,5814778.021,
1142,320772.0612,5814592.063,
1143,320938.0299,5814760.211,
1144,315455.0612,5814581.063,
1145,318103.9332,5813726.991,
1146,321186.0612,5814732.063,
1147,321009.058,5814345.088,
1148,318325.1816,5814304.266,
1149,321295.5299,5814556.336,
1150,318213.3856,5813314.9,
1151,318047.317,5813334.253,
1152,318380.4657,5813289.146,
1153,318175.0612,5813243.063,
1154,318547.0612,5816034.063,
1155,314943.0612,5814524.063,
1156,321666.0612,5814363.063,
1157,321977.0612,5814273.063,
1158,326475.0612,5813797.063,
1159,313269.8424,5814523.887,
1160,322495.0612,5814267.063,
1161,319500.06244999997,5814540.0435,
1162,319386.1015,5814302.066,
1163,322952.9753,5814530.318,
1164,322762.0612,5814205.063,
1165,315075.443,5814327.949,
1166,313750.0612,5814469.063,
1167,321658.8498,5814309.314,
1168,323263.6878,5814202.098,
1169,323326.6237,5814744.897,
1170,317878.0612,5811683.063,
1171,317908.7463,5811327.056,
1172,323590.7341,5814466.189,
1173,323706.783,5814452.563,
1174,317677.7475,5814015.357,
1175,319882.0612,5814358.063,
1176,314508.9302,5814392.965,
1177,314321.0612,5814318.063,
1178,320493.4347,5814406.943,
1179,326478.1771,5813715.329,
1180,314792.1866,5814360.457,
1181,314494.2993,5814270.039,
1182,320747.5498,5814377.12,
1183,320712.0612,5814067.063,
1184,320657.3112,5814387.916,
1185,321275.2459,5814352.816,
1186,321266.9159,5814317.295,
1187,318984.7921,5814349.712,
1188,319158.0515,5814329.071,
1189,318959.002,5814126.035,
1190,318905.1549,5814444.056,
1191,318908.1237,5814361.324,
1192,320981.0612,5814117.063,
1193,319130.0588,5814102.065,
1194,315213.7358,5814311.187,
1195,321248.0612,5814088.063,
1196,321632.0612,5814031.063,
1197,319517.8168,5814284.892,
1198,319373.08635,5814187.0649999995,
1199,320116.6135,5814225.23,
1200,319492.0594,5814056.084,
1201,319652.7174,5814272.682,
1202,315676.3479,5814247.188,
1203,315235.2799,5814308.958,
1204,319099.9956,5813865.115,
1205,319241.9987,5814086.535,
1206,321939.0612,5813943.063,
1207,322453.0612,5813909.063,
1208,319777.2221,5814260.569,
1209,319829.64165,5814309.316,
1210,319749.0837,5814027.088,
1211,315499.0816,5813737.058,
1212,318940.6237,5814006.757,
1213,314491.0612,5814239.063,
1214,320178.0001,5814209.037,
1215,315192.9377,5814125.892,
1216,319723.0541,5813795.081,
1217,319634.9987,5814042.214,
1218,319847.7174,5814015.621,
1219,320085.074,5813987.089,
1220,320267.9395,5813968.035,
1221,320072.2799,5813873.794,
1222,320251.0612,5814005.063,
1223,320216.7961,5814115.029,
1224,322735.55695,5813970.5375,
1225,323245.3158,5814009.145,
1226,320694.0974,5813923.069,
1227,320954.1036,5813895.058,
1228,320668.9195,5813680.827,
1229,320629.67000000004,5813929.909,
1230,312844.6549,5814141.676,
1231,319360.0712,5814072.064,
1232,319333.7829,5813840.719,
1233,321219.8887,5813866.298,
1234,320930.8668,5813653.687,
1235,319465.1917,5813827.173,
1236,319444.5004,5813825.872,
1237,315039.3641,5814040.212,
1238,317904.0612,5813976.063,
1239,318234.923,5813847.948,
1240,318260.0612,5814132.063,
1241,318127.0612,5813884.063,
1242,322709.0527,5813736.012,
1243,320428.0612,5813953.063,
1244,320320.4674,5813835.383,
1245,313799.5491,5813955.301,
1246,318429.8553,5813781.569,
1247,323205.3584,5813681.532,
1248,314669.0612,5813887.063,
1249,318130.0612,5813846.063,
1250,314895.8229,5813847.985,
1251,318933.2562,5813886.648,
1252,318918.1112,5813782.08,
1253,319091.0911,5813807.147,
1254,319206.5612,5813853.111,
1255,321207.48884999997,5813744.9895,
1256,321610.2928,5813846.816,
1257,321577.0793,5813564.25,
1258,315182.0612,5813601.063,
1259,321895.3935,5813530.331,
1260,319705.434,5813642.023,
1261,319896.0612,5813776.063,
1262,325845.0402,5813789.317,
1263,325661.0612,5813493.063,
1264,318812.6255,5813785.613,
1265,318987.9049,5813746.741,
1266,320057.2732,5813758.998,
1267,320365.0009,5813718.889,
1268,320040.5257,5813607.79,
1269,318749.0612,5813846.063,
1270,322405.4261,5813473.291,
1271,318101.1525,5813667.24,
1272,316021.57415,5813614.088500001,
1273,315425.0612,5813515.063,
1274,322957.20555,5813708.772,
1275,320401.4574,5813619.402,
1276,320538.7936,5813697.686,
1277,326474.0522,5813563.77,
1278,326260.4443,5813413.808,
1279,327295.697,5813705.358,
1280,319077.4487,5813708.211,
1281,320796.9843,5813667.317,
1282,320668.9195,5813680.827,
1283,320606.9927,5813689.859,
1284,313072.0612,5813440.063,
1285,314983.0612,5813644.063,
1286,321195.089,5813623.681,
1287,320919.0612,5813578.063,
1288,314982.9484,5813579.067,
1289,321374.8363,5813601.318,
1290,321188.2118,5813528.2,
1291,320712.0865,5813520.9495,
1292,321410.2876,5813593.991,
1293,315154.0126,5813526.4,
1294,321490.0304,5813395.025,
1295,320973.0169,5813440.131,
1296,326446.9121,5813390.336,
1297,321812.7738,5813532.805,
1298,321560.1763,5813414.113,
1299,314274.0612,5813412.063,
1300,321799.9831,5813389.084,
1301,322051.6892,5813505.781,
1302,321230.0612,5813422.063,
1303,315236.0612,5812972.063,
1304,322035.0739,5813359.125,
1305,322225.0612,5813489.063,
1306,320448.9983,5813508.037,
1307,320543.0373,5813276.027,
1308,319688.8846,5813496.87,
1309,319747.1013,5813372.913,
1310,325960.75275,5813453.4355,
1311,317097.6041,5813437.712,
1312,320026.1311,5813487.177,
1313,320019.2865,5813398.722,
1314,320755.2535,5813361.072,
1315,322511.6212,5813453.809,
1316,322492.1032,5813309.039,
1317,327194.03,5812929.714,
1318,318012.0612,5813316.063,
1319,320864.1352,5813400.6015,
1320,321018.4674,5813321.688,
1321,317816.0548,5813362.006,
1322,321271.0494,5813312.216,
1323,321544.2818,5813257.253,
1324,326164.4536,5813263.679,
1325,320014.5298,5813359.25,
1326,320113.4374,5813384.21,
1327,323168.5731,5813259.731,
1328,326406.965,5813029.701,
1329,317977.898,5813340.275,
1330,321879.0612,5813381.063,
1331,321728.57615,5813177.115,
1332,315130.308,5812667.255,
1333,319797.4987,5813265.122,
1334,323695.9874,5813352.317,
1335,320256.1395,5813359.547,
1336,320281.5553,5813308.865,
1337,320065.2943,5813217.517,
1338,320841.0976,5813143.969,
1339,320649.14540000004,5813318.5495,
1340,322259.0612,5813336.063,
1341,321998.0612,5813023.063,
1342,324000.9802,5813323.673,
1343,317973.0612,5813265.063,
1344,318481.0612,5813250.063,
1345,324306.2572,5813292.539,
1346,321313.0612,5813205.063,
1347,321238.7487,5813299.205,
1348,318176.0612,5813121.063,
1349,318660.0612,5813152.063,
1350,322727.0612,5813279.063,
1351,323156.8392,5813225.465,
1352,322464.0612,5813049.063,
1353,321962.3206,5812730.181,
1354,324395.8076,5813277.615,
1355,320328.9993,5813189.072,
1356,320585.0355,5813167.0515,
1357,319350.3728,5813176.241,
1358,319604.9279,5813104.9585,
1359,321657.1692,5812965.146,
1360,321571.0262,5813179.262,
1361,318150.9359,5812820.042,
1362,318133.0612,5812685.063,
1363,314917.7751,5812838.144,
1364,324766.0612,5812911.063,
1365,323128.0612,5812972.063,
1366,321057.0746,5813226.096,
1367,320947.1862,5813183.144,
1368,321099.08385,5813118.0995000005,
1369,318131.3291,5812824.196,
1370,321357.046,5813095.046,
1371,318813.1768,5813044.906,
1372,320114.9712,5813105.055,
1373,320366.8737,5813086.898,
1374,323962.8513,5813020.338,
1375,319399.4315,5813108.757,
1376,320727.0612,5813098.063,
1377,320160.0924,5812987.125,
1378,320004.50560000003,5813063.554,
1379,320627.0337,5813058.076,
1380,321301.0299,5813072.744,
1381,321399.5385,5812988.0305,
1382,323812.0612,5813039.063,
1383,326020.2005,5813079.604,
1384,325810.7799,5812796.818,
1385,324728.9771,5812635.18,
1386,320664.1237,5812959.514,
1387,320525.4049,5813018.96,
1388,321097.1688,5812493.017,
1389,320878.2513,5812411.129,
1390,321143.0707,5812367.067,
1391,321012.042,5812709.111,
1392,320565.2426,5813936.749,
1393,321738.34750000003,5810113.6445,
1394,321637.6338,5810422.226,
1395,321839.0612,5809805.063,
1396,321970.5612,5810051.063,
1397,321909.0612,5810242.063,
1398,322032.0612,5809860.063,
1399,323581.0612,5809771.063,
1400,323550.0612,5809547.063,
1401,323610.5924,5809994.453,
1402,323405.9598,5810132.32,
1403,323624.0322,5810098.729,
1404,320135.9953,5808899.52,
1405,320158.4362,5809251.973,
1406,319919.8956,5808850.943,
1407,320889.9449,5810615.104,
1408,320955.0612,5810761.063,
1409,321158.8452,5810720.908,
1410,320839.054,5810594.058,
1411,320900.2531,5810900.375,
1412,322451.9257,5810671.974,
1413,322427.0612,5810472.063,
1414,321921.0612,5810745.063,
1415,322564.2073,5810659.161,
1416,322399.3632,5810274.221,
1417,322002.7021,5810327.053,
1418,322665.0612,5810233.063,
1419,324452.9489,5808573.322,
1420,324759.6355,5808530.017999999,
1421,324191.19605,5810024.1315,
1422,323531.56570000004,5809414.833000001,
1423,322708.1053,5809394.848,
1424,322372.0612,5809442.063,
1425,322209.0612,5809465.063,
1426,320407.0612,5810423.063,
1427,320620.1375,5810510.055,
1428,320310.0612,5810667.063,
1429,320527.0434,5810755.035,
1430,320095.0412,5810587.037,
1431,319762.1417,5811320.788,
1432,321175.0612,5812280.063,
1433,321343.8291,5811847.268,
1434,321740.5743,5810772.056,
1435,321560.0874,5810799.049,
1436,323560.977,5811668.318,
1437,321332.0612,5812837.063,
1438,321442.031,5812881.015,
1439,321224.0554,5812796.018,
1440,325706.21030000004,5808962.1625,
1441,325700.0612,5812661.063,
1442,324353.3251,5811575.613,
1443,326949.4362,5810999.168,
1444,317092.385,5811130.267,
1445,316800.5703,5810943.9,
1446,316908.2552,5810932.929,
1447,317291.1862,5811231.115,
1448,316449.5966,5810703.842,
1449,316820.5894,5811109.613,
1450,316867.2799,5811083.173,
1451,317036.1629,5811175.841,
1452,318496.9052,5811494.265,
1453,318192.5299,5811460.731,
1454,318759.9603,5811480.137,
1455,317979.1131,5811413.865,
1456,319150.5354,5811419.199,
1457,319264.6237,5811370.638,
1458,319342.3424,5811389.783,
1459,319572.0129,5811410.603,
1460,319366.0612,5811462.063,
1461,318713.7908,5811497.891,
1462,318459.2816,5811509.135,
1463,319214.95,5811435.088,
1464,319817.5612,5811333.475,
1465,320349.1237,5811243.382,
1466,320189.1862,5811243.382,
1467,319311.9362,5811526.048,
1468,319381.7281,5811524.63,
1469,319378.5388,5811548.1,
1470,319435.9957,5811534.788,
1471,319798.4362,5811395.414,
1472,320226.3737,5811291.807,
1473,318631.7174,5811563.212,
1474,319182.3484,5811562.317,
1475,318382.8424,5811544.067,
1476,318183.4987,5811518.165,
1477,318008.9674,5811515.913,
1478,317915.4674,5811611.637,
1479,317907.5924,5811780.561,
1480,320515.4404,5811592.29,
1481,320641.042,5811385.316,
1482,313622.7589,5810608.9555,
1483,313702.0612,5810202.063,
1484,313889.94005,5812817.9955,
1485,314091.9111,5812792.893,
1486,323395.8424,5815331.105,
1487,326381.6106,5812832.25,
1488,326761.1561,5812087.164,
1489,326292.0414,5812147.694,
1490,327047.6862,5811784.624,
1491,322495.0819,5808862.134,
1492,322077.1862,5809709.898,
1493,323831.4003,5810071.033,
1494,323508.9674,5810674.89,
1495,321992.1862,5812641.496,
1496,321619.2296,5812697.754,
1497,322107.0923,5812626.093,
1498,322877.843,5810613.388,
1499,322634.4674,5810649.088,
1500,321910.4674,5810390.52,
1501,321551.0612,5810481.019,
1502,321305.4049,5810630.988,
1503,321382.9987,5810806.815,
1504,319054.4045,5809358.671,
1505,320067.0811,5809311.121,
1506,320164.5924,5809759.128,
1507,320254.8684,5809537.078,
1508,316992.1647,5810357.342,
1509,317238.8112,5810424.71,
1510,316511.979,5810228.038,
1511,316926.6911,5810603.004,
1512,317400.403,5810467.221,
1513,320574.9987,5810629.85,
1514,320954.6862,5810971.389,
1515,321073.0612,5810827.063,
1516,320616.935,5814392.551,
1517,319672.1096,5812938.042,
1518,319241.9987,5812358.022,
1519,319800.4362,5812618.037,
1520,319761.0947,5812724.818,
1521,319973.0962,5812176.986,
1522,319682.88214999996,5812149.637,
1523,320252.5299,5811459.786,
1524,320745.9674,5811722.756,
1525,320868.8784,5811608.735,
1526,320751.3229,5811850.318,
1527,320812.3742,5811910.701,
1528,321201.0243,5812537.115499999,
1529,321304.8798,5812581.214,
1530,320627.4286,5812411.076,
1531,320660.8512,5812327.139,
1532,320843.4674,5812499.848,
1533,320794.1057,5812625.052,
1534,320709.1229,5812841.087,
1535,320598.9987,5812798.16,
1536,320409.8729,5812974.959,
1537,320751.6143,5812733.0695,
1538,321258.5612,5812704.745,
1539,321122.6862,5812755.699,
1540,321037.7799,5812970.837,
1541,321141.0931,5813010.103,
1542,320302.96695000003,5812932.0370000005,
1543,319935.56389999995,5812913.591,
1544,320018.5862,5812698.572,
1545,320060.0846,5812592.015,
1546,320786.4987,5812372.86,
1547,314018.2176,5812217.665,
1548,313987.3479,5811972.225,
1549,313556.0612,5811768.063,
1550,313518.0838,5811495.268,
1551,321744.5992,5812749.216,
1552,319021.2321,5812847.5005,
1553,319574.6189,5812901.795,
1554,319497.7048,5812871.381,
1555,321481.0612,5812779.063,
1556,323216.0612,5812758.063,
1557,323216.0612,5812758.063,
1558,324326.0612,5813447.063,
1559,323770.2146,5812751.115,
1560,323520.1289,5812777.707,
1561,314056.6856,5812520.267,
1562,323368.09505,5812767.885,
1563,323505.0612,5812617.063,
1564,322116.7996,5812706.892,
1565,323910.0612,5812601.063,
1566,320903.0612,5812667.063,
1567,314864.9345,5812384.171,
1568,322623.0612,5812652.063,
1569,322420.0612,5812615.063,
1570,315025.0612,5811841.063,
1571,325600.0612,5812540.063,
1572,323548.8047,5812998.965,
1573,326324.14879999997,5812391.2465,
1574,322387.0612,5812594.063,
1575,322082.0612,5812385.063,
1576,320690.0612,5812583.063,
1577,320100.0612,5812487.063,
1578,323690.9758,5812451.318,
1579,323284.9693,5812500.319,
